cases,cumulative_cases,date_report,province
23,2254,06-05-2020,BC
31,2285,07-05-2020,BC
29,2314,08-05-2020,BC
15,2329,09-05-2020,BC
0,2329,10-05-2020,BC
23,2352,11-05-2020,BC
7,2359,12-05-2020,BC
17,2376,13-05-2020,BC
15,2391,14-05-2020,BC
15,2406,15-05-2020,BC
21,2427,16-05-2020,BC
0,2427,17-05-2020,BC
16,2443,18-05-2020,BC
2,2445,19-05-2020,BC
21,2466,20-05-2020,BC
12,2478,21-05-2020,BC
28,2506,22-05-2020,BC
10,2516,23-05-2020,BC
0,2516,24-05-2020,BC
13,2529,25-05-2020,BC
11,2540,26-05-2020,BC
8,2548,27-05-2020,BC
9,2557,28-05-2020,BC
4,2561,29-05-2020,BC
11,2572,30-05-2020,BC
0,2572,31-05-2020,BC
24,2596,01-06-2020,BC
4,2600,02-06-2020,BC
21,2621,03-06-2020,BC
6,2627,04-06-2020,BC
1,2628,05-06-2020,BC
0,2628,06-06-2020,BC
0,2628,07-06-2020,BC
28,2656,08-06-2020,BC
10,2666,09-06-2020,BC
12,2678,10-06-2020,BC
14,2692,11-06-2020,BC
16,2708,12-06-2020,BC
0,2708,13-06-2020,BC
0,2708,14-06-2020,BC
36,2744,15-06-2020,BC
11,2755,16-06-2020,BC
19,2774,17-06-2020,BC
7,2781,18-06-2020,BC
7,2788,19-06-2020,BC
0,2788,20-06-2020,BC
0,2788,21-06-2020,BC
31,2819,22-06-2020,BC
13,2832,23-06-2020,BC
14,2846,24-06-2020,BC
19,2865,25-06-2020,BC
10,2875,26-06-2020,BC
0,2875,27-06-2020,BC
0,2875,28-06-2020,BC
24,2899,29-06-2020,BC
11,2910,30-06-2020,BC
0,2910,01-07-2020,BC
24,2934,02-07-2020,BC
13,2947,03-07-2020,BC
0,2947,04-07-2020,BC
0,2947,05-07-2020,BC
31,2978,06-07-2020,BC
12,2990,07-07-2020,BC
18,3008,08-07-2020,BC
20,3028,09-07-2020,BC
25,3053,10-07-2020,BC
0,3053,11-07-2020,BC
0,3053,12-07-2020,BC
62,3115,13-07-2020,BC
13,3128,14-07-2020,BC
21,3149,15-07-2020,BC
21,3170,16-07-2020,BC
27,3197,17-07-2020,BC
0,3197,18-07-2020,BC
0,3197,19-07-2020,BC
99,3296,20-07-2020,BC
31,3327,21-07-2020,BC
34,3361,22-07-2020,BC
30,3391,23-07-2020,BC
27,3418,24-07-2020,BC
0,3418,25-07-2020,BC
0,3418,26-07-2020,BC
80,3498,27-07-2020,BC
23,3521,28-07-2020,BC
41,3562,29-07-2020,BC
29,3591,30-07-2020,BC
51,3642,31-07-2020,BC
0,3642,01-08-2020,BC
0,3642,02-08-2020,BC
1,3643,03-08-2020,BC
145,3788,04-08-2020,BC
46,3834,05-08-2020,BC
47,3881,06-08-2020,BC
52,3933,07-08-2020,BC
0,3933,08-08-2020,BC
0,3933,09-08-2020,BC
130,4063,10-08-2020,BC
45,4108,11-08-2020,BC
86,4194,12-08-2020,BC
86,4280,13-08-2020,BC
75,4355,14-08-2020,BC
0,4355,15-08-2020,BC
0,4355,16-08-2020,BC
239,4594,17-08-2020,BC
83,4677,18-08-2020,BC
68,4745,19-08-2020,BC
80,4825,20-08-2020,BC
89,4914,21-08-2020,BC
1,4915,22-08-2020,BC
0,4915,23-08-2020,BC
270,5185,24-08-2020,BC
58,5243,25-08-2020,BC
62,5305,26-08-2020,BC
68,5373,27-08-2020,BC
124,5497,28-08-2020,BC
0,5497,29-08-2020,BC
0,5497,30-08-2020,BC
295,5792,31-08-2020,BC
58,5850,01-09-2020,BC
103,5953,02-09-2020,BC
89,6042,03-09-2020,BC
121,6163,04-09-2020,BC
0,6163,05-09-2020,BC
0,6163,06-09-2020,BC
0,6163,07-09-2020,BC
428,6591,08-09-2020,BC
100,6691,09-09-2020,BC
139,6830,10-09-2020,BC
132,6962,11-09-2020,BC
0,6962,12-09-2020,BC
0,6962,13-09-2020,BC
317,7279,14-09-2020,BC
97,7376,15-09-2020,BC
122,7498,16-09-2020,BC
165,7663,17-09-2020,BC
179,7842,18-09-2020,BC
0,7842,19-09-2020,BC
0,7842,20-09-2020,BC
366,8208,21-09-2020,BC
96,8304,22-09-2020,BC
91,8395,23-09-2020,BC
148,8543,24-09-2020,BC
98,8641,25-09-2020,BC
0,8641,26-09-2020,BC
0,8641,27-09-2020,BC
267,8908,28-09-2020,BC
105,9013,29-09-2020,BC
125,9138,30-09-2020,BC
82,9220,01-10-2020,BC
161,9381,02-10-2020,BC
0,9381,03-10-2020,BC
0,9381,04-10-2020,BC
358,9739,05-10-2020,BC
102,9841,06-10-2020,BC
115,9956,07-10-2020,BC
110,10066,08-10-2020,BC
119,10185,09-10-2020,BC
0,10185,10-10-2020,BC
0,10185,11-10-2020,BC
0,10185,12-10-2020,BC
549,10734,13-10-2020,BC
158,10892,14-10-2020,BC
142,11034,15-10-2020,BC
155,11189,16-10-2020,BC
0,11189,17-10-2020,BC
0,11189,18-10-2020,BC
498,11687,19-10-2020,BC
167,11854,20-10-2020,BC
203,12057,21-10-2020,BC
274,12331,22-10-2020,BC
223,12554,23-10-2020,BC
0,12554,24-10-2020,BC
0,12554,25-10-2020,BC
817,13371,26-10-2020,BC
217,13588,27-10-2020,BC
287,13875,28-10-2020,BC
234,14109,29-10-2020,BC
272,14381,30-10-2020,BC
0,14381,31-10-2020,BC
0,14381,01-11-2020,BC
1120,15501,02-11-2020,BC
299,15800,03-11-2020,BC
335,16135,04-11-2020,BC
425,16560,05-11-2020,BC
589,17149,06-11-2020,BC
567,17716,07-11-2020,BC
0,17716,08-11-2020,BC
998,18714,09-11-2020,BC
525,19239,10-11-2020,BC
0,19239,11-11-2020,BC
1129,20368,12-11-2020,BC
617,20985,13-11-2020,BC
0,20985,14-11-2020,BC
0,20985,15-11-2020,BC
1959,22944,16-11-2020,BC
717,23661,17-11-2020,BC
761,24422,18-11-2020,BC
536,24958,19-11-2020,BC
516,25474,20-11-2020,BC
0,25474,21-11-2020,BC
0,25474,22-11-2020,BC
1933,27407,23-11-2020,BC
941,28348,24-11-2020,BC
738,29086,25-11-2020,BC
887,29973,26-11-2020,BC
911,30884,27-11-2020,BC
0,30884,28-11-2020,BC
0,30884,29-11-2020,BC
2354,33238,30-11-2020,BC
656,33894,01-12-2020,BC
834,34728,02-12-2020,BC
693,35421,03-12-2020,BC
711,36132,04-12-2020,BC
0,36132,05-12-2020,BC
0,36132,06-12-2020,BC
2020,38152,07-12-2020,BC
566,38718,08-12-2020,BC
619,39337,09-12-2020,BC
723,40060,10-12-2020,BC
737,40797,11-12-2020,BC
0,40797,12-12-2020,BC
0,40797,13-12-2020,BC
2146,42943,14-12-2020,BC
520,43463,15-12-2020,BC
640,44103,16-12-2020,BC
673,44776,17-12-2020,BC
624,45400,18-12-2020,BC
0,45400,19-12-2020,BC
0,45400,20-12-2020,BC
1666,47066,21-12-2020,BC
444,47510,22-12-2020,BC
517,48027,23-12-2020,BC
582,48609,24-12-2020,BC
0,48609,25-12-2020,BC
0,48609,26-12-2020,BC
0,48609,27-12-2020,BC
0,48609,28-12-2020,BC
2206,50815,29-12-2020,BC
485,51300,30-12-2020,BC
690,51990,31-12-2020,BC
0,51990,01-01-2021,BC
0,51990,02-01-2021,BC
0,51990,03-01-2021,BC
2211,54201,04-01-2021,BC
428,54629,05-01-2021,BC
625,55254,06-01-2021,BC
761,56015,07-01-2021,BC
617,56632,08-01-2021,BC
0,56632,09-01-2021,BC
0,56632,10-01-2021,BC
1475,58107,11-01-2021,BC
446,58553,12-01-2021,BC
519,59072,13-01-2021,BC
536,59608,14-01-2021,BC
509,60117,15-01-2021,BC
0,60117,16-01-2021,BC
0,60117,17-01-2021,BC
1330,61447,18-01-2021,BC
465,61912,19-01-2021,BC
500,62412,20-01-2021,BC
564,62976,21-01-2021,BC
508,63484,22-01-2021,BC
0,63484,23-01-2021,BC
0,63484,24-01-2021,BC
1344,64828,25-01-2021,BC
406,65234,26-01-2021,BC
485,65719,27-01-2021,BC
546,66265,28-01-2021,BC
514,66779,29-01-2021,BC
0,66779,30-01-2021,BC
0,66779,31-01-2021,BC
1158,67937,01-02-2021,BC
429,68366,02-02-2021,BC
414,68780,03-02-2021,BC
465,69245,04-02-2021,BC
471,69716,05-02-2021,BC
0,69716,06-02-2021,BC
0,69716,07-02-2021,BC
1236,70952,08-02-2021,BC
435,71387,09-02-2021,BC
469,71856,10-02-2021,BC
449,72305,11-02-2021,BC
445,72750,12-02-2021,BC
0,72750,13-02-2021,BC
0,72750,14-02-2021,BC
0,72750,15-02-2021,BC
1533,74283,16-02-2021,BC
427,74710,17-02-2021,BC
617,75327,18-02-2021,BC
508,75835,19-02-2021,BC
0,75835,20-02-2021,BC
0,75835,21-02-2021,BC
1428,77263,22-02-2021,BC
559,77822,23-02-2021,BC
456,78278,24-02-2021,BC
395,78673,25-02-2021,BC
521,79194,26-02-2021,BC
0,79194,27-02-2021,BC
0,79194,28-02-2021,BC
1478,80672,01-03-2021,BC
695,81367,02-03-2021,BC
542,81909,03-03-2021,BC
564,82473,04-03-2021,BC
634,83107,05-03-2021,BC
0,83107,06-03-2021,BC
0,83107,07-03-2021,BC
1462,84569,08-03-2021,BC
550,85119,09-03-2021,BC
531,85650,10-03-2021,BC
569,86219,11-03-2021,BC
648,86867,12-03-2021,BC
0,86867,13-03-2021,BC
0,86867,14-03-2021,BC
1506,88373,15-03-2021,BC
556,88929,16-03-2021,BC
498,89427,17-03-2021,BC
622,90049,18-03-2021,BC
737,90786,19-03-2021,BC
0,90786,20-03-2021,BC
0,90786,21-03-2021,BC
1785,92571,22-03-2021,BC
682,93253,23-03-2021,BC
716,93969,24-03-2021,BC
800,94769,25-03-2021,BC
908,95677,26-03-2021,BC
0,95677,27-03-2021,BC
0,95677,28-03-2021,BC
2518,98195,29-03-2021,BC
840,99035,30-03-2021,BC
1013,100048,31-03-2021,BC
832,100880,01-04-2021,BC
0,100880,02-04-2021,BC
2151,103031,03-04-2021,BC
0,103031,04-04-2021,BC
1889,104920,05-04-2021,BC
1068,105988,06-04-2021,BC
997,106985,07-04-2021,BC
1293,108278,08-04-2021,BC
1262,109540,09-04-2021,BC
0,109540,10-04-2021,BC
0,109540,11-04-2021,BC
3289,112829,12-04-2021,BC
873,113702,13-04-2021,BC
1168,114870,14-04-2021,BC
1205,116075,15-04-2021,BC
1005,117080,16-04-2021,BC
0,117080,17-04-2021,BC
0,117080,18-04-2021,BC
2960,120040,19-04-2021,BC
849,120889,20-04-2021,BC
862,121751,21-04-2021,BC
1006,122757,22-04-2021,BC
1001,123758,23-04-2021,BC
0,123758,24-04-2021,BC
0,123758,25-04-2021,BC
2491,126249,26-04-2021,BC
799,127048,27-04-2021,BC
841,127889,28-04-2021,BC
853,128742,29-04-2021,BC
740,129482,30-04-2021,BC
0,129482,01-05-2021,BC
0,129482,02-05-2021,BC
2174,131656,03-05-2021,BC
697,132353,04-05-2021,BC
572,132925,05-05-2021,BC
694,133619,06-05-2021,BC
722,134341,07-05-2021,BC
0,134341,08-05-2021,BC
0,134341,09-05-2021,BC
1767,136108,10-05-2021,BC
515,136623,11-05-2021,BC
600,137223,12-05-2021,BC
587,137810,13-05-2021,BC
494,138304,14-05-2021,BC
0,138304,15-05-2021,BC
0,138304,16-05-2021,BC
1360,139664,17-05-2021,BC
411,140075,18-05-2021,BC
521,140596,19-05-2021,BC
357,140953,20-05-2021,BC
420,141373,21-05-2021,BC
0,141373,22-05-2021,BC
0,141373,23-05-2021,BC
974,142347,24-05-2021,BC
289,142636,25-05-2021,BC
250,142886,26-05-2021,BC
378,143264,27-05-2021,BC
317,143581,28-05-2021,BC
0,143581,29-05-2021,BC
0,143581,30-05-2021,BC
708,144289,31-05-2021,BC
184,144473,01-06-2021,BC
194,144667,02-06-2021,BC
199,144866,03-06-2021,BC
183,145049,04-06-2021,BC
0,145049,05-06-2021,BC
0,145049,06-06-2021,BC
481,145530,07-06-2021,BC
165,145695,08-06-2021,BC
148,145843,09-06-2021,BC
153,145996,10-06-2021,BC
180,146176,11-06-2021,BC
0,146176,12-06-2021,BC
0,146176,13-06-2021,BC
277,146453,14-06-2021,BC
108,146561,15-06-2021,BC
113,146674,16-06-2021,BC
120,146794,17-06-2021,BC
108,146902,18-06-2021,BC
0,146902,19-06-2021,BC
0,146902,20-06-2021,BC
229,147131,21-06-2021,BC
56,147187,22-06-2021,BC
84,147271,23-06-2021,BC
75,147346,24-06-2021,BC
72,147418,25-06-2021,BC
0,147418,26-06-2021,BC
0,147418,27-06-2021,BC
131,147549,28-06-2021,BC
29,147578,29-06-2021,BC
43,147621,30-06-2021,BC
0,147621,01-07-2021,BC
84,147705,02-07-2021,BC
0,147705,03-07-2021,BC
0,147705,04-07-2021,BC
85,147790,05-07-2021,BC
7,147797,06-07-2021,BC
59,147856,07-07-2021,BC
63,147919,08-07-2021,BC
112,148031,09-07-2021,BC
0,148031,10-07-2021,BC
0,148031,11-07-2021,BC
123,148154,12-07-2021,BC
33,148187,13-07-2021,BC
41,148228,14-07-2021,BC
58,148286,15-07-2021,BC
45,148331,16-07-2021,BC
0,148331,17-07-2021,BC
0,148331,18-07-2021,BC
156,148487,19-07-2021,BC
76,148563,20-07-2021,BC
78,148641,21-07-2021,BC
89,148730,22-07-2021,BC
112,148842,23-07-2021,BC
0,148842,24-07-2021,BC
0,148842,25-07-2021,BC
267,149109,26-07-2021,BC
150,149259,27-07-2021,BC
185,149444,28-07-2021,BC
202,149646,29-07-2021,BC
243,149889,30-07-2021,BC
0,149889,31-07-2021,BC
0,149889,01-08-2021,BC
0,149889,02-08-2021,BC
742,150631,03-08-2021,BC
342,150973,04-08-2021,BC
402,151375,05-08-2021,BC
464,151839,06-08-2021,BC
0,151839,07-08-2021,BC
0,151839,08-08-2021,BC
1079,152918,09-08-2021,BC
395,153313,10-08-2021,BC
536,153849,11-08-2021,BC
513,154362,12-08-2021,BC
717,155079,13-08-2021,BC
0,155079,14-08-2021,BC
0,155079,15-08-2021,BC
1434,156513,16-08-2021,BC
501,157014,17-08-2021,BC
553,157567,18-08-2021,BC
689,158256,19-08-2021,BC
663,158919,20-08-2021,BC
0,158919,21-08-2021,BC
0,158919,22-08-2021,BC
1711,160630,23-08-2021,BC
641,161271,24-08-2021,BC
698,161969,25-08-2021,BC
724,162693,26-08-2021,BC
867,163560,27-08-2021,BC
0,163560,28-08-2021,BC
0,163560,29-08-2021,BC
1853,165413,30-08-2021,BC
655,166068,31-08-2021,BC
785,166853,01-09-2021,BC
801,167654,02-09-2021,BC
671,168325,03-09-2021,BC
0,168325,04-09-2021,BC
0,168325,05-09-2021,BC
0,168325,06-09-2021,BC
2425,170750,07-09-2021,BC
814,171564,08-09-2021,BC
774,172338,09-09-2021,BC
820,173158,10-09-2021,BC
0,173158,11-09-2021,BC
0,173158,12-09-2021,BC
1984,175142,13-09-2021,BC
677,175819,14-09-2021,BC
661,176480,15-09-2021,BC
706,177186,16-09-2021,BC
768,177954,17-09-2021,BC
0,177954,18-09-2021,BC
0,177954,19-09-2021,BC
1699,179653,20-09-2021,BC
525,180178,21-09-2021,BC
759,180937,22-09-2021,BC
861,181798,23-09-2021,BC
743,182541,24-09-2021,BC
0,182541,25-09-2021,BC
0,182541,26-09-2021,BC
2239,184780,27-09-2021,BC
652,185432,28-09-2021,BC
813,186245,29-09-2021,BC
0,186245,30-09-2021,BC
1449,187694,01-10-2021,BC
0,187694,02-10-2021,BC
0,187694,03-10-2021,BC
2085,189779,04-10-2021,BC
593,190372,05-10-2021,BC
752,191124,06-10-2021,BC
624,191748,07-10-2021,BC
743,192491,08-10-2021,BC
0,192491,09-10-2021,BC
0,192491,10-10-2021,BC
0,192491,11-10-2021,BC
2090,194581,12-10-2021,BC
605,195186,13-10-2021,BC
580,195766,14-10-2021,BC
667,196433,15-10-2021,BC
0,196433,16-10-2021,BC
0,196433,17-10-2021,BC
1845,198278,18-10-2021,BC
560,198838,19-10-2021,BC
696,199534,20-10-2021,BC
715,200249,21-10-2021,BC
649,200898,22-10-2021,BC
0,200898,23-10-2021,BC
0,200898,24-10-2021,BC
1618,202516,25-10-2021,BC
457,202973,26-10-2021,BC
599,203572,27-10-2021,BC
758,204330,28-10-2021,BC
584,204914,29-10-2021,BC
0,204914,30-10-2021,BC
0,204914,31-10-2021,BC
1370,206284,01-11-2021,BC
406,206690,02-11-2021,BC
430,207120,03-11-2021,BC
596,207716,04-11-2021,BC
549,208265,05-11-2021,BC
0,208265,06-11-2021,BC
0,208265,07-11-2021,BC
1438,209703,08-11-2021,BC
500,210203,09-11-2021,BC
555,210758,10-11-2021,BC
0,210758,11-11-2021,BC
992,211750,12-11-2021,BC
0,211750,13-11-2021,BC
0,211750,14-11-2021,BC
1270,213020,15-11-2021,BC
338,213358,16-11-2021,BC
324,213682,17-11-2021,BC
468,214150,18-11-2021,BC
486,214636,19-11-2021,BC
0,214636,20-11-2021,BC
0,214636,21-11-2021,BC
1052,215688,22-11-2021,BC
324,216012,23-11-2021,BC
322,216334,24-11-2021,BC
424,216758,25-11-2021,BC
341,217099,26-11-2021,BC
0,217099,27-11-2021,BC
0,217099,28-11-2021,BC
969,218068,29-11-2021,BC
358,218426,30-11-2021,BC
386,218812,01-12-2021,BC
368,219180,02-12-2021,BC
404,219584,03-12-2021,BC
0,219584,04-12-2021,BC
0,219584,05-12-2021,BC
946,220530,06-12-2021,BC
326,220856,07-12-2021,BC
379,221235,08-12-2021,BC
341,221576,09-12-2021,BC
437,222013,10-12-2021,BC
0,222013,11-12-2021,BC
0,222013,12-12-2021,BC
1129,223142,13-12-2021,BC
519,223661,14-12-2021,BC
584,224245,15-12-2021,BC
753,224998,16-12-2021,BC
787,225785,17-12-2021,BC
0,225785,18-12-2021,BC
0,225785,19-12-2021,BC
2550,228335,20-12-2021,BC
1308,229643,21-12-2021,BC
1528,231171,22-12-2021,BC
2046,233217,23-12-2021,BC
2441,235658,24-12-2021,BC
2545,238203,25-12-2021,BC
2021,240224,26-12-2021,BC
1708,241932,27-12-2021,BC
1795,243727,28-12-2021,BC
2944,246671,29-12-2021,BC
4383,251054,30-12-2021,BC
3795,254849,31-12-2021,BC
0,254849,01-01-2022,BC
0,254849,02-01-2022,BC
9332,264181,03-01-2022,BC
2529,266710,04-01-2022,BC
3798,270508,05-01-2022,BC
3223,273731,06-01-2022,BC
3144,276875,07-01-2022,BC
0,276875,08-01-2022,BC
0,276875,09-01-2022,BC
6966,283841,10-01-2022,BC
2239,286080,11-01-2022,BC
2612,288692,12-01-2022,BC
2554,291246,13-01-2022,BC
2275,293521,14-01-2022,BC
0,293521,15-01-2022,BC
0,293521,16-01-2022,BC
5625,299146,17-01-2022,BC
2032,301178,18-01-2022,BC
2387,303565,19-01-2022,BC
2150,305715,20-01-2022,BC
2364,308079,21-01-2022,BC
0,308079,22-01-2022,BC
0,308079,23-01-2022,BC
4997,313076,24-01-2022,BC
0,0,25-01-2020,Manitoba
0,0,26-01-2020,Manitoba
0,0,27-01-2020,Manitoba
0,0,28-01-2020,Manitoba
0,0,29-01-2020,Manitoba
0,0,30-01-2020,Manitoba
0,0,31-01-2020,Manitoba
0,0,01-02-2020,Manitoba
0,0,02-02-2020,Manitoba
0,0,03-02-2020,Manitoba
0,0,04-02-2020,Manitoba
0,0,05-02-2020,Manitoba
0,0,06-02-2020,Manitoba
0,0,07-02-2020,Manitoba
0,0,08-02-2020,Manitoba
0,0,09-02-2020,Manitoba
0,0,10-02-2020,Manitoba
0,0,11-02-2020,Manitoba
0,0,12-02-2020,Manitoba
0,0,13-02-2020,Manitoba
0,0,14-02-2020,Manitoba
0,0,15-02-2020,Manitoba
0,0,16-02-2020,Manitoba
0,0,17-02-2020,Manitoba
0,0,18-02-2020,Manitoba
0,0,19-02-2020,Manitoba
0,0,20-02-2020,Manitoba
0,0,21-02-2020,Manitoba
0,0,22-02-2020,Manitoba
0,0,23-02-2020,Manitoba
0,0,24-02-2020,Manitoba
0,0,25-02-2020,Manitoba
0,0,26-02-2020,Manitoba
0,0,27-02-2020,Manitoba
0,0,28-02-2020,Manitoba
0,0,29-02-2020,Manitoba
0,0,01-03-2020,Manitoba
0,0,02-03-2020,Manitoba
0,0,03-03-2020,Manitoba
0,0,04-03-2020,Manitoba
0,0,05-03-2020,Manitoba
0,0,06-03-2020,Manitoba
0,0,07-03-2020,Manitoba
0,0,08-03-2020,Manitoba
0,0,09-03-2020,Manitoba
0,0,10-03-2020,Manitoba
0,0,11-03-2020,Manitoba
1,1,12-03-2020,Manitoba
3,4,13-03-2020,Manitoba
0,4,14-03-2020,Manitoba
3,7,15-03-2020,Manitoba
1,8,16-03-2020,Manitoba
7,15,17-03-2020,Manitoba
2,17,18-03-2020,Manitoba
0,17,19-03-2020,Manitoba
0,17,20-03-2020,Manitoba
2,19,21-03-2020,Manitoba
0,19,22-03-2020,Manitoba
1,20,23-03-2020,Manitoba
1,21,24-03-2020,Manitoba
14,35,25-03-2020,Manitoba
1,36,26-03-2020,Manitoba
3,39,27-03-2020,Manitoba
25,64,28-03-2020,Manitoba
8,72,29-03-2020,Manitoba
24,96,30-03-2020,Manitoba
7,103,31-03-2020,Manitoba
24,127,01-04-2020,Manitoba
40,167,02-04-2020,Manitoba
15,182,03-04-2020,Manitoba
12,194,04-04-2020,Manitoba
9,203,05-04-2020,Manitoba
1,204,06-04-2020,Manitoba
13,217,07-04-2020,Manitoba
4,221,08-04-2020,Manitoba
3,224,09-04-2020,Manitoba
6,230,10-04-2020,Manitoba
12,242,11-04-2020,Manitoba
0,242,12-04-2020,Manitoba
2,244,13-04-2020,Manitoba
0,244,14-04-2020,Manitoba
2,246,15-04-2020,Manitoba
4,250,16-04-2020,Manitoba
0,250,17-04-2020,Manitoba
3,253,18-04-2020,Manitoba
0,253,19-04-2020,Manitoba
1,254,20-04-2020,Manitoba
1,255,21-04-2020,Manitoba
2,257,22-04-2020,Manitoba
5,262,23-04-2020,Manitoba
1,263,24-04-2020,Manitoba
4,267,25-04-2020,Manitoba
4,271,26-04-2020,Manitoba
1,272,27-04-2020,Manitoba
0,272,28-04-2020,Manitoba
1,273,29-04-2020,Manitoba
2,275,30-04-2020,Manitoba
4,279,01-05-2020,Manitoba
0,279,02-05-2020,Manitoba
1,280,03-05-2020,Manitoba
0,280,04-05-2020,Manitoba
1,281,05-05-2020,Manitoba
2,283,06-05-2020,Manitoba
0,283,07-05-2020,Manitoba
1,284,08-05-2020,Manitoba
0,284,09-05-2020,Manitoba
3,287,10-05-2020,Manitoba
2,289,11-05-2020,Manitoba
0,289,12-05-2020,Manitoba
0,289,13-05-2020,Manitoba
0,289,14-05-2020,Manitoba
0,289,15-05-2020,Manitoba
0,289,16-05-2020,Manitoba
0,289,17-05-2020,Manitoba
1,290,18-05-2020,Manitoba
0,290,19-05-2020,Manitoba
0,290,20-05-2020,Manitoba
0,290,21-05-2020,Manitoba
2,292,22-05-2020,Manitoba
0,292,23-05-2020,Manitoba
0,292,24-05-2020,Manitoba
0,292,25-05-2020,Manitoba
0,292,26-05-2020,Manitoba
0,292,27-05-2020,Manitoba
2,294,28-05-2020,Manitoba
0,294,29-05-2020,Manitoba
0,294,30-05-2020,Manitoba
1,295,31-05-2020,Manitoba
0,295,01-06-2020,Manitoba
2,297,02-06-2020,Manitoba
1,298,03-06-2020,Manitoba
0,298,04-06-2020,Manitoba
2,300,05-06-2020,Manitoba
0,300,06-06-2020,Manitoba
0,300,07-06-2020,Manitoba
0,300,08-06-2020,Manitoba
0,300,09-06-2020,Manitoba
0,300,10-06-2020,Manitoba
0,300,11-06-2020,Manitoba
1,301,12-06-2020,Manitoba
2,303,13-06-2020,Manitoba
1,304,14-06-2020,Manitoba
0,304,15-06-2020,Manitoba
0,304,16-06-2020,Manitoba
2,306,17-06-2020,Manitoba
2,308,18-06-2020,Manitoba
3,311,19-06-2020,Manitoba
2,313,20-06-2020,Manitoba
0,313,21-06-2020,Manitoba
1,314,22-06-2020,Manitoba
0,314,23-06-2020,Manitoba
1,315,24-06-2020,Manitoba
1,316,25-06-2020,Manitoba
2,318,26-06-2020,Manitoba
4,322,27-06-2020,Manitoba
0,322,28-06-2020,Manitoba
2,324,29-06-2020,Manitoba
1,325,30-06-2020,Manitoba
0,325,01-07-2020,Manitoba
0,325,02-07-2020,Manitoba
0,325,03-07-2020,Manitoba
0,325,04-07-2020,Manitoba
0,325,05-07-2020,Manitoba
0,325,06-07-2020,Manitoba
0,325,07-07-2020,Manitoba
0,325,08-07-2020,Manitoba
0,325,09-07-2020,Manitoba
0,325,10-07-2020,Manitoba
0,325,11-07-2020,Manitoba
0,325,12-07-2020,Manitoba
0,325,13-07-2020,Manitoba
5,330,14-07-2020,Manitoba
0,330,15-07-2020,Manitoba
1,331,16-07-2020,Manitoba
5,336,17-07-2020,Manitoba
0,336,18-07-2020,Manitoba
0,336,19-07-2020,Manitoba
18,354,20-07-2020,Manitoba
12,366,21-07-2020,Manitoba
8,374,22-07-2020,Manitoba
1,375,23-07-2020,Manitoba
9,384,24-07-2020,Manitoba
0,384,25-07-2020,Manitoba
0,384,26-07-2020,Manitoba
15,399,27-07-2020,Manitoba
5,404,28-07-2020,Manitoba
3,407,29-07-2020,Manitoba
2,409,30-07-2020,Manitoba
6,415,31-07-2020,Manitoba
0,415,01-08-2020,Manitoba
0,415,02-08-2020,Manitoba
0,415,03-08-2020,Manitoba
27,442,04-08-2020,Manitoba
2,444,05-08-2020,Manitoba
30,474,06-08-2020,Manitoba
17,491,07-08-2020,Manitoba
16,507,08-08-2020,Manitoba
35,542,09-08-2020,Manitoba
16,558,10-08-2020,Manitoba
4,562,11-08-2020,Manitoba
16,578,12-08-2020,Manitoba
25,603,13-08-2020,Manitoba
40,643,14-08-2020,Manitoba
17,660,15-08-2020,Manitoba
36,696,16-08-2020,Manitoba
34,730,17-08-2020,Manitoba
17,747,18-08-2020,Manitoba
15,762,19-08-2020,Manitoba
33,795,20-08-2020,Manitoba
34,829,21-08-2020,Manitoba
42,871,22-08-2020,Manitoba
72,943,23-08-2020,Manitoba
49,992,24-08-2020,Manitoba
25,1017,25-08-2020,Manitoba
25,1042,26-08-2020,Manitoba
22,1064,27-08-2020,Manitoba
32,1096,28-08-2020,Manitoba
55,1151,29-08-2020,Manitoba
34,1185,30-08-2020,Manitoba
28,1213,31-08-2020,Manitoba
18,1231,01-09-2020,Manitoba
13,1244,02-09-2020,Manitoba
20,1264,03-09-2020,Manitoba
9,1273,04-09-2020,Manitoba
21,1294,05-09-2020,Manitoba
28,1322,06-09-2020,Manitoba
15,1337,07-09-2020,Manitoba
11,1348,08-09-2020,Manitoba
15,1363,09-09-2020,Manitoba
15,1378,10-09-2020,Manitoba
15,1393,11-09-2020,Manitoba
17,1410,12-09-2020,Manitoba
18,1428,13-09-2020,Manitoba
21,1449,14-09-2020,Manitoba
17,1466,15-09-2020,Manitoba
23,1489,16-09-2020,Manitoba
11,1500,17-09-2020,Manitoba
40,1540,18-09-2020,Manitoba
17,1557,19-09-2020,Manitoba
29,1586,20-09-2020,Manitoba
22,1608,21-09-2020,Manitoba
24,1632,22-09-2020,Manitoba
42,1674,23-09-2020,Manitoba
36,1710,24-09-2020,Manitoba
54,1764,25-09-2020,Manitoba
65,1829,26-09-2020,Manitoba
51,1880,27-09-2020,Manitoba
39,1919,28-09-2020,Manitoba
34,1953,29-09-2020,Manitoba
40,1993,30-09-2020,Manitoba
36,2029,01-10-2020,Manitoba
39,2068,02-10-2020,Manitoba
36,2104,03-10-2020,Manitoba
35,2139,04-10-2020,Manitoba
51,2190,05-10-2020,Manitoba
56,2246,06-10-2020,Manitoba
31,2277,07-10-2020,Manitoba
67,2344,08-10-2020,Manitoba
84,2428,09-10-2020,Manitoba
